Step	Temp	TotEng	Xlo	Xhi	Ylo	Yhi	Zlo	Zhi	Volume
26025000	5336.3515	-30188.889	-5.8779053	219.47791	-3.3936097	126.71561	-0.5	0.5	29320.869
26050000	5179.6535	-30278.089	-6.0510191	219.65102	-3.493557	126.81556	-0.5	0.5	29411.033
26075000	5260.2274	-30242.092	-5.8817937	219.48179	-3.3958547	126.71785	-0.5	0.5	29322.892
26100000	5252.592	-30172.17	-6.033338	219.63334	-3.4833488	126.80535	-0.5	0.5	29401.817
26125000	5274.6182	-30237.028	-5.9006977	219.5007	-3.4067689	126.72877	-0.5	0.5	29332.732
26150000	5208.6937	-30210.517	-6.0546726	219.65467	-3.4956663	126.81767	-0.5	0.5	29412.937
26175000	5327.6546	-30189.89	-5.9029964	219.503	-3.4080961	126.7301	-0.5	0.5	29333.928
26200000	5320.9702	-30133.85	-6.0728929	219.67289	-3.5061859	126.82819	-0.5	0.5	29422.435
26225000	5311.5185	-30172.121	-5.907433	219.50743	-3.4106575	126.73266	-0.5	0.5	29336.238
26250000	5320.0218	-30141.412	-6.0797423	219.67974	-3.5101403	126.83214	-0.5	0.5	29426.006
26275000	5243.0774	-30197.996	-5.9267825	219.52678	-3.421829	126.74383	-0.5	0.5	29346.312
26300000	5336.0802	-30058.845	-6.091932	219.69193	-3.5171781	126.83918	-0.5	0.5	29432.362
26325000	5177.5971	-30276.158	-5.9337794	219.53378	-3.4258687	126.74787	-0.5	0.5	29349.955
26350000	5177.2344	-30229.51	-6.0821751	219.68218	-3.511545	126.83354	-0.5	0.5	29427.275
26375000	5346.1723	-30151.661	-5.9518798	219.55188	-3.4363189	126.75832	-0.5	0.5	29359.38
26400000	5372.4048	-30092.821	-6.0749631	219.67496	-3.5073811	126.82938	-0.5	0.5	29423.514
26425000	5323.9838	-30125.842	-5.9756919	219.57569	-3.4500668	126.77207	-0.5	0.5	29371.782
26450000	5328.4702	-30104.306	-6.0585838	219.65858	-3.4979245	126.81992	-0.5	0.5	29414.976
26475000	5344.1245	-30103.356	-6.0108693	219.61087	-3.4703765	126.79238	-0.5	0.5	29390.109
26500000	5419.6755	-30118.673	-6.0257861	219.62579	-3.4789887	126.80099	-0.5	0.5	29397.882
26525000	5367.3636	-30107.994	-6.0855306	219.68553	-3.5134822	126.83548	-0.5	0.5	29429.024
26550000	5229.3926	-30175.48	-5.9729446	219.57294	-3.4484807	126.77048	-0.5	0.5	29370.351
26575000	5276.1648	-30113.365	-6.1578393	219.75784	-3.5552297	126.87723	-0.5	0.5	29466.738
26600000	5266.4529	-30166.088	-5.9346548	219.53465	-3.4263741	126.74837	-0.5	0.5	29350.411
26625000	5294.0611	-30070.29	-6.170901	219.7709	-3.5627708	126.88477	-0.5	0.5	29473.553
26650000	5297.8816	-30145.425	-5.9708226	219.57082	-3.4472555	126.76926	-0.5	0.5	29369.246
26675000	5298.4662	-30118.935	-6.1323516	219.73235	-3.5405144	126.86251	-0.5	0.5	29453.441
26700000	5269.1583	-30093.902	-6.0165564	219.61656	-3.4736599	126.79566	-0.5	0.5	29393.072
26725000	5338.0434	-30031.67	-6.1335056	219.73351	-3.5411806	126.86318	-0.5	0.5	29454.043
26750000	5374.3309	-30044.531	-6.0224769	219.62248	-3.4770782	126.79908	-0.5	0.5	29396.157
26775000	5228.9216	-30155.344	-6.1276918	219.72769	-3.537824	126.85982	-0.5	0.5	29451.011
26800000	5213.4127	-30110.075	-6.0525468	219.65255	-3.494439	126.81644	-0.5	0.5	29411.829
26825000	5345.6401	-30050.599	-6.1218933	219.72189	-3.5344763	126.85648	-0.5	0.5	29447.986
26850000	5468.4705	-29973.753	-6.0898635	219.68986	-3.5159838	126.83798	-0.5	0.5	29431.283
26875000	5433.0256	-29941.837	-6.1186887	219.71869	-3.5326261	126.85463	-0.5	0.5	29446.315
26900000	5329.9593	-29993.368	-6.1076725	219.70767	-3.5262658	126.84827	-0.5	0.5	29440.57
26925000	5375.9336	-30025.931	-6.1180299	219.71803	-3.5322457	126.85425	-0.5	0.5	29445.971
26950000	5452.0803	-29982.83	-6.1157288	219.71573	-3.5309171	126.85292	-0.5	0.5	29444.771
26975000	5451.7909	-29904.655	-6.1439757	219.74398	-3.5472255	126.86923	-0.5	0.5	29459.505
27000000	5471.6315	-29963.069	-6.1413888	219.74139	-3.545732	126.86773	-0.5	0.5	29458.155
27025000	5430.6168	-29919.305	-6.134108	219.73411	-3.5415284	126.86353	-0.5	0.5	29454.358
27050000	5497.0977	-29900.671	-6.1613718	219.76137	-3.5572692	126.87927	-0.5	0.5	29468.581
27075000	5425.7582	-29984.173	-6.1411509	219.74115	-3.5455946	126.86759	-0.5	0.5	29458.031
27100000	5426.8704	-29922.908	-6.1678907	219.76789	-3.5610329	126.88303	-0.5	0.5	29471.982
27125000	5428.8959	-29923.054	-6.1798116	219.77981	-3.5679154	126.88992	-0.5	0.5	29478.202
27150000	5415.2625	-29904.969	-6.1484645	219.74846	-3.5498171	126.87182	-0.5	0.5	29461.847
27175000	5636.6203	-29743.529	-6.2535684	219.85357	-3.6104989	126.9325	-0.5	0.5	29516.703
27200000	5512.1864	-29855.222	-6.1088795	219.70888	-3.5269627	126.84896	-0.5	0.5	29441.199
27225000	5449.9693	-29864.589	-6.2932269	219.89323	-3.6333957	126.9554	-0.5	0.5	29537.416
27250000	5524.7187	-29826.725	-6.100046	219.70005	-3.5218627	126.84386	-0.5	0.5	29436.593
27275000	5534.6219	-29747.6	-6.3514353	219.95144	-3.6670024	126.989	-0.5	0.5	29567.829
27300000	5470.956	-29878.321	-6.0679291	219.66793	-3.50332	126.82532	-0.5	0.5	29419.847
27325000	5517.904	-29762.398	-6.3583673	219.95837	-3.6710045	126.993	-0.5	0.5	29571.452
27350000	5512.3694	-29824.596	-6.0731203	219.67312	-3.5063171	126.82832	-0.5	0.5	29422.554
27375000	5554.8524	-29777.627	-6.3926997	219.9927	-3.6908263	127.01283	-0.5	0.5	29589.399
27400000	5535.0278	-29771.741	-6.1009362	219.70094	-3.5223767	126.84438	-0.5	0.5	29437.057
27425000	5510.6422	-29781.996	-6.3662923	219.96629	-3.67558	126.99758	-0.5	0.5	29575.594
27450000	5427.7347	-29833.548	-6.1666359	219.76664	-3.5603084	126.88231	-0.5	0.5	29471.327
27475000	5494.6146	-29740.823	-6.347417	219.94742	-3.6646824	126.98668	-0.5	0.5	29565.729
27500000	5465.827	-29760.874	-6.2283985	219.8284	-3.595967	126.91797	-0.5	0.5	29503.562
27525000	5556.8489	-29660.201	-6.3052662	219.90527	-3.6403466	126.96235	-0.5	0.5	29543.705
27550000	5486.2081	-29718.358	-6.2873229	219.88732	-3.629987	126.95199	-0.5	0.5	29534.332
27575000	5487.3604	-29708.223	-6.2680439	219.86804	-3.6188563	126.94086	-0.5	0.5	29524.263
27600000	5645.3385	-29657.299	-6.3086702	219.90867	-3.6423119	126.96431	-0.5	0.5	29545.483
27625000	5497.0979	-29733.543	-6.2627517	219.86275	-3.6158009	126.9378	-0.5	0.5	29521.499
27650000	5621.5056	-29729.552	-6.346856	219.94686	-3.6643585	126.98636	-0.5	0.5	29565.436
27675000	5501.169	-29764.084	-6.283973	219.88397	-3.628053	126.95005	-0.5	0.5	29532.582
27700000	5578.4888	-29648.537	-6.3812626	219.98126	-3.6842232	127.00622	-0.5	0.5	29583.419
27725000	5592.0046	-29680.52	-6.30917	219.90917	-3.6426005	126.9646	-0.5	0.5	29545.744
27750000	5707.7054	-29504.028	-6.4325034	220.0325	-3.713807	127.03581	-0.5	0.5	29610.212
27775000	5527.1204	-29638.052	-6.3288927	219.92889	-3.6539874	126.97599	-0.5	0.5	29556.049
27800000	5529.268	-29616.686	-6.4833177	220.08332	-3.7431447	127.06514	-0.5	0.5	29636.794
27825000	5564.8724	-29596.141	-6.2822951	219.8823	-3.6270842	126.94908	-0.5	0.5	29531.706
27850000	5707.4857	-29491.486	-6.5172047	220.1172	-3.7627094	127.08471	-0.5	0.5	29654.527
27875000	5650.6625	-29475.214	-6.3385073	219.93851	-3.6595384	126.98154	-0.5	0.5	29561.073
27900000	5540.1739	-29545.122	-6.5359637	220.13596	-3.7735399	127.09554	-0.5	0.5	29664.347
27925000	5716.0214	-29482.478	-6.3623846	219.96238	-3.6733239	126.99532	-0.5	0.5	29573.552
27950000	5668.1547	-29470.673	-6.5159772	220.11598	-3.7620006	127.084	-0.5	0.5	29653.885
27975000	5681.6685	-29448.432	-6.4263928	220.02639	-3.7102791	127.03228	-0.5	0.5	29607.016
28000000	5597.981	-29474.552	-6.4654477	220.06545	-3.7328274	127.05483	-0.5	0.5	29627.445
28025000	5673.2047	-29425.706	-6.5106228	220.11062	-3.7589093	127.08091	-0.5	0.5	29651.083
28050000	5619.3204	-29470.422	-6.4569032	220.0569	-3.7278943	127.04989	-0.5	0.5	29622.975
28075000	5670.8517	-29428.431	-6.5467907	220.14679	-3.7797909	127.10179	-0.5	0.5	29670.015
28100000	5648.9064	-29467.065	-6.4650879	220.06509	-3.7326197	127.05462	-0.5	0.5	29627.256
28125000	5635.6267	-29391.186	-6.6180779	220.21808	-3.8209485	127.14295	-0.5	0.5	29707.347
28150000	5845.7636	-29267.425	-6.4776594	220.07766	-3.7398779	127.06188	-0.5	0.5	29633.833
28175000	5832.8606	-29244.856	-6.7129904	220.31299	-3.8757462	127.19775	-0.5	0.5	29757.088
28200000	5823.5647	-29234.513	-6.5214066	220.12141	-3.7651353	127.08714	-0.5	0.5	29656.727
28225000	5640.5535	-29295.011	-6.6750805	220.27508	-3.853859	127.17586	-0.5	0.5	29737.216
28250000	5629.4158	-29375.819	-6.5690718	220.16907	-3.7926548	127.11465	-0.5	0.5	29681.68
28275000	5744.2347	-29149.83	-6.6850654	220.28507	-3.8596238	127.18162	-0.5	0.5	29742.449
28300000	5745.6922	-29114.276	-6.6888	220.2888	-3.8617799	127.18378	-0.5	0.5	29744.407
28325000	5678.0975	-29130.524	-6.740457	220.34046	-3.8916041	127.2136	-0.5	0.5	29771.491
28350000	5720.7867	-29111.447	-6.8020809	220.40208	-3.9271827	127.24918	-0.5	0.5	29803.816
28375000	5761.2677	-29045.959	-6.8070028	220.407	-3.9300243	127.25202	-0.5	0.5	29806.399
28400000	5724.3424	-28978.391	-6.9423895	220.54239	-4.0081899	127.33019	-0.5	0.5	29877.482
28425000	5745.9913	-28932.958	-6.8690665	220.46907	-3.9658568	127.28786	-0.5	0.5	29838.974
28450000	5837.6016	-28803.159	-7.0662071	220.66621	-4.079676	127.40168	-0.5	0.5	29942.566
28475000	5704.4509	-28805.634	-7.0221047	220.6221	-4.0542135	127.37621	-0.5	0.5	29919.376
28500000	5648.1601	-28758.543	-7.3029168	220.90292	-4.2163404	127.53834	-0.5	0.5	30067.187
28525000	5727.784	-28683.617	-7.2721849	220.87218	-4.1985973	127.5206	-0.5	0.5	30050.993
28550000	5734.537	-28699.623	-7.1762636	220.77626	-4.1432171	127.46522	-0.5	0.5	30000.475
28575000	5720.7794	-28578.546	-7.5655402	221.16554	-4.367966	127.68997	-0.5	0.5	30205.753
28600000	5747.1504	-28431.681	-7.4575343	221.05753	-4.3056088	127.62761	-0.5	0.5	30148.728
28625000	5506.704	-28374.953	-8.0360802	221.63608	-4.6396324	127.96163	-0.5	0.5	30454.819
28650000	5810.7	-28123.256	-8.1562353	221.75624	-4.709004	128.031	-0.5	0.5	30518.583
28675000	5655.8515	-28134.243	-8.1003967	221.7004	-4.6767655	127.99877	-0.5	0.5	30488.942
28700000	5831.9384	-27815.686	-8.5378089	222.13781	-4.9293056	128.25131	-0.5	0.5	30721.52
28725000	5865.6087	-27772.523	-8.7895287	222.38953	-5.074636	128.39664	-0.5	0.5	30855.763
28750000	5796.5441	-27759.845	-8.7860204	222.38602	-5.0726105	128.39461	-0.5	0.5	30853.89
28775000	5929.8104	-27578.915	-9.0382795	222.63828	-5.2182524	128.54025	-0.5	0.5	30988.71
28800000	5900.3889	-27555.361	-9.3872081	222.98721	-5.4197064	128.74171	-0.5	0.5	31175.68
28825000	5746.1705	-27573.391	-9.4540234	223.05402	-5.4582822	128.78028	-0.5	0.5	31211.546
28850000	5799.2782	-27457.057	-9.6499692	223.24997	-5.5714115	128.89341	-0.5	0.5	31316.849
28875000	5696.0272	-27383.033	-9.8777717	223.47777	-5.7029333	129.02493	-0.5	0.5	31439.495
28900000	5834.2627	-27205.524	-10.064394	223.66439	-5.81068	129.13268	-0.5	0.5	31540.148
28925000	5834.2756	-27052.922	-10.402603	224.0026	-6.0059449	129.32794	-0.5	0.5	31722.968
28950000	5888.2774	-26972.511	-10.871099	224.4711	-6.2764308	129.59843	-0.5	0.5	31977.088
28975000	5908.8346	-26869.033	-11.192607	224.79261	-6.462054	129.78405	-0.5	0.5	32152.067
29000000	5937.9046	-26842.333	-11.435034	225.03503	-6.6020188	129.92402	-0.5	0.5	32284.321
29025000	5901.1387	-26721.118	-11.795731	225.39573	-6.8102676	130.13227	-0.5	0.5	32481.6
29050000	5858.4636	-26622.783	-11.953076	225.55308	-6.9011107	130.22311	-0.5	0.5	32567.846
29075000	5894.3255	-26677.767	-12.191125	225.79112	-7.0385482	130.36055	-0.5	0.5	32698.546
29100000	5846.0384	-26578.202	-12.465718	226.06572	-7.1970849	130.51908	-0.5	0.5	32849.636
29125000	5894.2593	-26460.414	-12.526571	226.12657	-7.2322183	130.55422	-0.5	0.5	32883.166
29150000	5811.1333	-26440.642	-12.695789	226.29579	-7.3299161	130.65192	-0.5	0.5	32976.496
29175000	5828.2887	-26419.674	-12.673815	226.27382	-7.3172297	130.63923	-0.5	0.5	32964.369
29200000	5870.8734	-26468.02	-12.479434	226.07943	-7.2050034	130.527	-0.5	0.5	32857.192
29225000	5776.2862	-26447.388	-12.237533	225.83753	-7.0653421	130.38734	-0.5	0.5	32724.057
29250000	5734.8571	-26448.452	-12.215538	225.81554	-7.0526432	130.37464	-0.5	0.5	32711.965
29275000	5840.8401	-26438.489	-12.222488	225.82249	-7.0566559	130.37866	-0.5	0.5	32715.786
29300000	5744.2512	-26478.942	-12.515391	226.11539	-7.2257631	130.54776	-0.5	0.5	32877.004
29325000	5938.9858	-26168.909	-12.93095	226.53095	-7.4656861	130.78769	-0.5	0.5	33106.415
29350000	5927.6612	-26253.926	-13.170136	226.77014	-7.6037806	130.92578	-0.5	0.5	33238.821
29375000	5892.7562	-26057.934	-13.229145	226.82914	-7.6378492	130.95985	-0.5	0.5	33271.526
29400000	5788.0986	-26243.755	-12.988875	226.58887	-7.4991292	130.82113	-0.5	0.5	33138.456
29425000	5997.1614	-26016.3	-12.880408	226.48041	-7.4365057	130.75851	-0.5	0.5	33078.471
29450000	5991.5111	-26202.954	-12.809995	226.41	-7.3958532	130.71785	-0.5	0.5	33039.56
29475000	6046.3266	-26016.503	-12.914199	226.5142	-7.4560153	130.77802	-0.5	0.5	33097.153
29500000	5890.2116	-26038.703	-13.215452	226.81545	-7.6299439	130.95194	-0.5	0.5	33263.936
29525000	5915.6106	-25967.652	-13.638632	227.23863	-7.8742666	131.19627	-0.5	0.5	33498.929
29550000	5877.024	-26016.18	-13.886253	227.48625	-8.0172306	131.33923	-0.5	0.5	33636.818
29575000	5926.236	-25844.305	-13.926528	227.52653	-8.0404836	131.36248	-0.5	0.5	33659.272
29600000	5989.2982	-25762.449	-13.765826	227.36583	-7.9477024	131.2697	-0.5	0.5	33569.723
29625000	5927.1802	-26032.947	-13.649547	227.24955	-7.8805685	131.20257	-0.5	0.5	33505.002
29650000	6001.1491	-25852.381	-13.481803	227.0818	-7.7837215	131.10572	-0.5	0.5	33411.745
29675000	6099.992	-25847.937	-13.4382	227.0382	-7.7585472	131.08055	-0.5	0.5	33387.526
29700000	6067.2871	-25814.808	-13.621467	227.22147	-7.8643563	131.18636	-0.5	0.5	33489.382
29725000	5987.3098	-25783.66	-13.827495	227.4275	-7.9833071	131.30531	-0.5	0.5	33604.073
29750000	5994.2991	-25699.68	-13.995933	227.59593	-8.0805546	131.40255	-0.5	0.5	33697.985
29775000	5997.0515	-25706.895	-14.042647	227.64265	-8.1075247	131.42952	-0.5	0.5	33724.053
29800000	6009.577	-25752.496	-13.722711	227.32271	-7.9228098	131.24481	-0.5	0.5	33545.718
29825000	5913.439	-25926.991	-13.217761	226.81776	-7.6312766	130.95328	-0.5	0.5	33265.215
29850000	5858.5104	-25948.629	-12.961002	226.561	-7.483037	130.80504	-0.5	0.5	33123.037
29875000	5980.6082	-25727.653	-13.163592	226.76359	-7.6000024	130.922	-0.5	0.5	33235.195
29900000	5851.7501	-25667.615	-13.622177	227.22218	-7.8647662	131.18677	-0.5	0.5	33489.776
29925000	6010.5608	-25598.761	-14.106002	227.706	-8.1441031	131.4661	-0.5	0.5	33759.424
29950000	6014.9635	-25645.046	-14.506304	228.1063	-8.3752176	131.69722	-0.5	0.5	33983.339
29975000	6014.2113	-25530.845	-14.732256	228.33226	-8.5056709	131.82767	-0.5	0.5	34110.055
30000000	6063.613	-25598.144	-14.814851	228.41485	-8.5533571	131.87536	-0.5	0.5	34156.434
30025000	5988.8764	-25646.997	-14.774217	228.37422	-8.5298972	131.8519	-0.5	0.5	34133.614
30050000	5995.4365	-25683.118	-14.621899	228.2219	-8.4419559	131.76396	-0.5	0.5	34048.136
30075000	6018.7063	-25565.857	-14.510511	228.11051	-8.3776463	131.69965	-0.5	0.5	33985.696
30100000	6027.9603	-25607.554	-14.500481	228.10048	-8.3718555	131.69386	-0.5	0.5	33980.076
30125000	6036.7686	-25538.327	-14.620033	228.22003	-8.4408785	131.76288	-0.5	0.5	34047.089
30150000	6137.9587	-25426.852	-14.705968	228.30597	-8.4904934	131.81249	-0.5	0.5	34095.3
30175000	6058.6948	-25531.948	-14.845269	228.44527	-8.5709189	131.89292	-0.5	0.5	34173.523
30200000	6060.6034	-25506.785	-14.884522	228.48452	-8.5935814	131.91558	-0.5	0.5	34195.581
30225000	6065.9917	-25518.153	-14.739315	228.33931	-8.5097461	131.83175	-0.5	0.5	34114.018
30250000	6006.6013	-25511.413	-14.682768	228.28277	-8.4770989	131.7991	-0.5	0.5	34082.282
30275000	6186.9435	-25473.461	-14.661935	228.26193	-8.4650709	131.78707	-0.5	0.5	34070.593
30300000	6121.299	-25477.962	-14.592818	228.19282	-8.4251662	131.74717	-0.5	0.5	34031.829
30325000	6055.7831	-25570.244	-14.644479	228.24448	-8.4549929	131.77699	-0.5	0.5	34060.801
30350000	6214.5443	-25367.737	-14.801607	228.40161	-8.5457107	131.86771	-0.5	0.5	34148.995
30375000	6112.7541	-25461.657	-15.049316	228.64932	-8.6887255	132.01073	-0.5	0.5	34288.264
30400000	6097.9968	-25417.486	-15.461432	229.06143	-8.9266605	132.24866	-0.5	0.5	34520.594
30425000	6003.8734	-25282.425	-15.762467	229.36247	-9.1004632	132.42246	-0.5	0.5	34690.798
30450000	6134.662	-25172.39	-15.769144	229.36914	-9.1043181	132.42632	-0.5	0.5	34694.578
30475000	6198.4155	-25320.723	-15.425371	229.02537	-8.9058411	132.22784	-0.5	0.5	34500.233
30500000	6194.1803	-25242.403	-15.105643	228.70564	-8.7212456	132.04325	-0.5	0.5	34319.971
30525000	6138.8267	-25358.259	-14.871954	228.47195	-8.5863252	131.90833	-0.5	0.5	34188.517
30550000	6248.4391	-25238.311	-14.780113	228.38011	-8.5333008	131.8553	-0.5	0.5	34136.924
30575000	6236.3794	-25245.737	-14.755036	228.35504	-8.5188226	131.84082	-0.5	0.5	34122.843
30600000	6143.7333	-25427.189	-14.737947	228.33795	-8.5089564	131.83096	-0.5	0.5	34113.25
30625000	6193.5145	-25254.997	-14.810757	228.41076	-8.5509935	131.87299	-0.5	0.5	34154.135
30650000	6218.6136	-25276.302	-15.07476	228.67476	-8.7034156	132.02542	-0.5	0.5	34302.585
30675000	6247.901	-25149.908	-15.482085	229.08208	-8.9385845	132.26058	-0.5	0.5	34532.258
30700000	6201.3765	-25258.156	-15.846685	229.44668	-9.1490865	132.47109	-0.5	0.5	34738.489
30725000	6291.5317	-25025.941	-16.22884	229.82884	-9.3697237	132.69172	-0.5	0.5	34955.31
30750000	6201.3943	-25214.381	-16.407959	230.00796	-9.4731382	132.79514	-0.5	0.5	35057.168
30775000	6142.8115	-25271.69	-16.540487	230.14049	-9.5496533	132.87165	-0.5	0.5	35132.627
30800000	6057.7925	-25244.49	-16.646152	230.24615	-9.6106591	132.93266	-0.5	0.5	35192.848
30825000	6348.5416	-25089.559	-16.599185	230.19919	-9.5835427	132.90554	-0.5	0.5	35166.074
30850000	6159.5626	-25114.234	-16.690484	230.29048	-9.6362543	132.95825	-0.5	0.5	35218.13
30875000	6169.0078	-25048.543	-16.834714	230.43471	-9.7195253	133.04153	-0.5	0.5	35300.443
30900000	6295.9498	-25109.687	-17.065639	230.66564	-9.8528499	133.17485	-0.5	0.5	35432.435
30925000	6117.0718	-24945.18	-17.468989	231.06899	-10.085724	133.40772	-0.5	0.5	35663.572
30950000	6117.942	-25079.882	-17.823301	231.4233	-10.290286	133.61229	-0.5	0.5	35867.227
30975000	6129.7283	-25088.25	-18.094914	231.69491	-10.447102	133.7691	-0.5	0.5	36023.741
31000000	6320.288	-25119.655	-18.260745	231.86074	-10.542844	133.86484	-0.5	0.5	36119.466
31025000	6095.3827	-25000.783	-18.408865	232.00886	-10.628361	133.95036	-0.5	0.5	36205.075
31050000	6320.3604	-24834.097	-18.392842	231.99284	-10.619111	133.94111	-0.5	0.5	36195.81
31075000	6236.8249	-24918.366	-18.180851	231.78085	-10.496718	133.81872	-0.5	0.5	36073.332
31100000	6353.8271	-24866.446	-17.703806	231.30381	-10.221296	133.5433	-0.5	0.5	35798.478
31125000	6365.6202	-24839.622	-17.137141	230.73714	-9.8941313	133.21613	-0.5	0.5	35473.353
31150000	6285.5097	-25003.248	-16.660814	230.26081	-9.6191241	132.94112	-0.5	0.5	35201.209
31175000	6328.7249	-24922.621	-16.429564	230.02956	-9.4856118	132.80761	-0.5	0.5	35069.464
31200000	6189.8503	-25073.094	-16.269766	229.86977	-9.3933523	132.71535	-0.5	0.5	34978.57
31225000	6336.9515	-25029.883	-16.301452	229.90145	-9.4116466	132.73365	-0.5	0.5	34996.584
31250000	6328.7105	-24951.261	-16.465981	230.06598	-9.5066369	132.82864	-0.5	0.5	35090.194
31275000	6371.6852	-24812.274	-16.659252	230.25925	-9.6182224	132.94022	-0.5	0.5	35200.318
31300000	6194.8317	-24821.55	-16.908133	230.50813	-9.7619135	133.08391	-0.5	0.5	35342.381
31325000	6194.5086	-24921.762	-17.143226	230.74323	-9.8976446	133.21964	-0.5	0.5	35476.837
31350000	6448.3353	-24880.247	-17.429464	231.02946	-10.062904	133.3849	-0.5	0.5	35640.889
31375000	6334.4967	-24870.464	-17.772685	231.37269	-10.261063	133.58306	-0.5	0.5	35838.098
31400000	6232.9883	-24805.957	-18.0776	231.6776	-10.437106	133.75911	-0.5	0.5	36013.754
31425000	6342.2153	-24657.144	-18.382548	231.98255	-10.613168	133.93517	-0.5	0.5	36189.858
31450000	6491.1898	-24579.553	-18.652932	232.25293	-10.769274	134.09127	-0.5	0.5	36346.361
31475000	6379.8669	-24692.771	-18.762572	232.36257	-10.832574	134.15457	-0.5	0.5	36409.918
31500000	6303.9914	-24727.797	-18.788831	232.38883	-10.847735	134.16973	-0.5	0.5	36425.149
31525000	6494.8186	-24520.657	-19.040824	232.64082	-10.993223	134.31522	-0.5	0.5	36571.469
31550000	6448.6809	-24686.7	-19.356432	232.95643	-11.175439	134.49744	-0.5	0.5	36755.141
31575000	6368.1646	-24663.325	-19.663325	233.26333	-11.352624	134.67462	-0.5	0.5	36934.183
31600000	6453.9998	-24570.372	-19.992987	233.59299	-11.542955	134.86495	-0.5	0.5	37126.992
31625000	6321.8735	-24718.525	-20.217666	233.81767	-11.672673	134.99467	-0.5	0.5	37258.688
31650000	6307.3374	-24614.7	-20.318795	233.91879	-11.73106	135.05306	-0.5	0.5	37318.041
31675000	6475.8824	-24467.636	-20.362571	233.96257	-11.756334	135.07833	-0.5	0.5	37343.748
31700000	6490.2207	-24496.612	-20.434356	234.03436	-11.797779	135.11978	-0.5	0.5	37385.922
31725000	6274.9738	-24604.137	-20.586374	234.18637	-11.885547	135.20755	-0.5	0.5	37475.312
31750000	6289.5567	-24568.64	-20.791695	234.39169	-12.004089	135.32609	-0.5	0.5	37596.214
31775000	6457.149	-24462.568	-21.026512	234.62651	-12.13966	135.46166	-0.5	0.5	37734.724
31800000	6466.867	-24369.285	-21.283862	234.88386	-12.288242	135.61024	-0.5	0.5	37886.818
31825000	6411.4917	-24495.69	-21.587474	235.18747	-12.463532	135.78553	-0.5	0.5	38066.646
31850000	6386.02	-24516.317	-21.966677	235.56668	-12.682465	136.00446	-0.5	0.5	38291.844
31875000	6291.8378	-24503.09	-22.309064	235.90906	-12.880142	136.20214	-0.5	0.5	38495.749
31900000	6338.75	-24440.03	-22.651803	236.2518	-13.078023	136.40002	-0.5	0.5	38700.405
31925000	6494.273	-24265.88	-23.026484	236.62648	-13.294345	136.61634	-0.5	0.5	38924.755
31950000	6464.1021	-24343.598	-23.510613	237.11061	-13.573857	136.89586	-0.5	0.5	39215.601
31975000	6486.3789	-24288.076	-24.156664	237.75666	-13.946855	137.26885	-0.5	0.5	39605.41
32000000	6496.7698	-24107.282	-24.677517	238.27752	-14.247569	137.56957	-0.5	0.5	39921.081
32025000	6600.7466	-24089.103	-24.98414	238.58414	-14.424598	137.7466	-0.5	0.5	40107.501
32050000	6524.0414	-24090.33	-25.19317	238.79317	-14.545282	137.86728	-0.5	0.5	40234.835
32075000	6442.8004	-24322.474	-25.419538	239.01954	-14.675975	137.99798	-0.5	0.5	40372.958
32100000	6321.8939	-24242.889	-25.819984	239.41998	-14.907173	138.22917	-0.5	0.5	40617.879
32125000	6316.0594	-24231.243	-26.370062	239.97006	-15.22476	138.54676	-0.5	0.5	40955.526
32150000	6379.0193	-24160.477	-27.012406	240.61241	-15.595618	138.91762	-0.5	0.5	41351.576
32175000	6476.2854	-24135.992	-27.582814	241.18281	-15.924943	139.24694	-0.5	0.5	41704.87
32200000	6314.6603	-24222.014	-28.067367	241.66737	-16.2047	139.5267	-0.5	0.5	42006.168
32225000	6564.4206	-24067.507	-28.569948	242.16995	-16.494865	139.81686	-0.5	0.5	42319.822
32250000	6504.3719	-24116.957	-29.056212	242.65621	-16.775609	140.09761	-0.5	0.5	42624.403
32275000	6397.3226	-24146.444	-29.558314	243.15831	-17.065498	140.3875	-0.5	0.5	42940.05
32300000	6514.7622	-23953.403	-30.150918	243.75092	-17.407638	140.72964	-0.5	0.5	43314.09
32325000	6737.5601	-23804.251	-30.812245	244.41224	-17.789455	141.11146	-0.5	0.5	43733.422
32350000	6484.961	-23935.482	-31.430955	245.03095	-18.146668	141.46867	-0.5	0.5	44127.56
